season,week,team,opp,player,attempts,completions,passing_yards,passing_tds,interceptions,sacks,position,carries,rushing_yards,rushing_tds,fumbles_x,fumbles_lost_x,targets,receptions,receiving_yards,receiving_tds,air_yards,fumbles_y,fumbles_lost_y,fantasy_points_ppr,fantasy_points,offense_snaps,offense_pct,defense_snaps,defense_pct,st_snaps,st_pct
2025,10,HOU,JAX,D.Schultz,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,11.0,7.0,53.0,1.0,91.0,0.0,0.0,18.3,11.3,,,,,,
2025,10,HOU,JAX,J.Higgins,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,8.0,5.0,42.0,1.0,91.0,0.0,0.0,15.2,10.2,,,,,,
2025,10,HOU,JAX,J.Noel,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,4.0,4.0,35.0,0.0,30.0,0.0,0.0,7.5,3.5,,,,,,
2025,10,HOU,JAX,N.Chubb,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,47.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,5.0,0.0,0.0,6.2,5.2,,,,,,
2025,10,HOU,JAX,N.Collins,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,16.0,7.0,136.0,0.0,188.0,0.0,0.0,20.6,13.6,,,,,,
2025,10,HOU,JAX,W.Marks,0.0,0.0,0.0,0.0,0.0,0.0,,14.0,63.0,1.0,0.0,0.0,3.0,2.0,18.0,0.0,-1.0,0.0,0.0,16.1,14.1,,,,,,
2025,10,IND,ATL,A.Abdullah,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,3.0,0.0,0.0,1.8,0.8,,,,,,
2025,10,IND,ATL,A.Dulin,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.2,,,,,,
2025,10,IND,ATL,A.Pierce,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,7.0,4.0,84.0,1.0,126.0,0.0,0.0,18.4,14.4,,,,,,
2025,10,IND,ATL,D.Jones,34.0,19.0,255.0,1.0,1.0,7.0,QB,7.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,18.5,,,,,,
2025,10,IND,ATL,J.Downs,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,5.0,0.0,0.0,1.3,0.3,,,,,,
2025,10,IND,ATL,J.Taylor,0.0,0.0,0.0,0.0,0.0,0.0,,32.0,244.0,3.0,0.0,0.0,4.0,3.0,42.0,0.0,-4.0,1.0,0.0,49.6,46.6,,,,,,
2025,10,IND,ATL,M.Alie-Cox,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,,,,,,
2025,10,IND,ATL,M.Pittman,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,2.0,19.0,0.0,15.0,0.0,0.0,3.9,1.9,,,,,,
2025,10,IND,ATL,T.Goodson,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,,,,,,
2025,10,IND,ATL,T.Warren,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,8.0,99.0,0.0,49.0,0.0,0.0,17.9,9.9,,,,,,
2025,10,JAX,HOU,A.Trammell,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,2.0,33.0,0.0,35.0,0.0,0.0,5.3,3.3,,,,,,
2025,10,JAX,HOU,B.Tuten,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,5.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,4.0,0.0,0.0,2.0,1.0,,,,,,
2025,10,JAX,HOU,D.Brown,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,,,,,,
2025,10,JAX,HOU,J.Meyers,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,3.0,41.0,0.0,34.0,0.0,0.0,7.1,4.1,,,,,,
2025,10,JAX,HOU,J.Mundt,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,1.0,21.0,0.0,15.0,0.0,0.0,3.1,2.1,,,,,,
2025,10,JAX,HOU,L.Allen,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,-4.0,0.0,0.0,1.6,0.6,,,,,,
2025,10,JAX,HOU,P.Washington,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,-4.0,0.0,0.0,0.0,8.0,3.0,33.0,1.0,38.0,0.0,0.0,11.9,8.9,,,,,,
2025,10,JAX,HOU,T.Etienne,0.0,0.0,0.0,0.0,0.0,0.0,,16.0,58.0,1.0,0.0,0.0,4.0,2.0,19.0,0.0,-8.0,0.0,0.0,15.7,13.7,,,,,,
2025,10,JAX,HOU,T.Lawrence,29.0,13.0,158.0,1.0,1.0,5.0,QB,5.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.82,12.82,,,,,,
2025,10,LA,SF,B.Corum,0.0,0.0,0.0,0.0,0.0,0.0,,13.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.6,,,,,,
2025,10,LA,SF,C.Parkinson,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,5.0,4.0,41.0,1.0,14.0,0.0,0.0,14.1,10.1,,,,,,
2025,10,LA,SF,D.Adams,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,8.0,6.0,77.0,1.0,131.0,0.0,0.0,19.7,13.7,,,,,,
2025,10,LA,SF,D.Allen,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,1.0,6.0,0.0,0.0,8.8,6.8,,,,,,
2025,10,LA,SF,K.Mumpfield,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,,,,,,
2025,10,LA,SF,K.Williams,0.0,0.0,0.0,0.0,0.0,0.0,,14.0,73.0,2.0,0.0,0.0,3.0,2.0,11.0,0.0,10.0,0.0,0.0,22.4,20.4,,,,,,
2025,10,LA,SF,M.Stafford,37.0,24.0,280.0,4.0,0.0,1.0,QB,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,26.9,,,,,,
2025,10,LA,SF,P.Nacua,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,6.0,5.0,64.0,1.0,28.0,0.0,0.0,17.4,12.4,,,,,,
2025,10,LA,SF,T.Ferguson,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,4.0,1.0,32.0,0.0,88.0,0.0,0.0,4.2,3.2,,,,,,
2025,10,LA,SF,T.Higbee,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,3.0,33.0,0.0,11.0,0.0,0.0,6.3,3.3,,,,,,
2025,10,LA,SF,X.Smith,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0,0.0,-4.0,0.0,0.0,2.4,1.4,,,,,,
2025,10,LAC,PIT,D.Davis,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,-4.0,0.0,0.0,1.3,0.3,,,,,,
2025,10,LAC,PIT,J.Herbert,38.0,20.0,220.0,1.0,0.0,5.0,QB,5.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,14.7,,,,,,
2025,10,LAC,PIT,J.Patterson,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,,,,,,
2025,10,LAC,PIT,K.Allen,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,5.0,2.0,19.0,0.0,27.0,0.0,0.0,3.9,1.9,,,,,,
2025,10,LAC,PIT,K.Vidal,0.0,0.0,0.0,0.0,0.0,0.0,,25.0,95.0,1.0,0.0,0.0,1.0,1.0,13.0,0.0,-5.0,0.0,0.0,17.8,16.8,,,,,,
2025,10,LAC,PIT,L.McConkey,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,6.0,4.0,107.0,1.0,73.0,0.0,0.0,20.7,16.7,,,,,,
2025,10,LAC,PIT,O.Gadsden,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,6.0,3.0,13.0,0.0,34.0,0.0,0.0,4.3,1.3,,,,,,
2025,10,LAC,PIT,Q.Johnston,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,5.0,42.0,0.0,34.0,0.0,0.0,9.2,4.2,,,,,,
2025,10,LAC,PIT,T.Conklin,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,0.0,5.0,0.0,0.0,2.2,1.2,,,,,,
2025,10,LAC,PIT,T.Fisk,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,-2.0,0.0,0.0,1.7,0.7,,,,,,
2025,10,LAC,PIT,T.Harris,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,-6.0,0.0,0.0,2.4,0.4,,,,,,
2025,10,LV,DEN,A.Jeanty,0.0,0.0,0.0,0.0,0.0,0.0,,19.0,60.0,1.0,0.0,0.0,5.0,3.0,3.0,0.0,-14.0,1.0,0.0,15.3,12.3,,,,,,
2025,10,LV,DEN,B.Bowers,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,-4.0,0.0,0.0,0.0,3.0,1.0,31.0,0.0,16.0,0.0,0.0,3.7,2.7,,,,,,
2025,10,LV,DEN,D.Thornton,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,-7.0,0.0,0.0,1.4,0.4,,,,,,
2025,10,LV,DEN,G.Smith,32.0,16.0,143.0,0.0,1.0,6.0,QB,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.42,5.42,,,,,,
2025,10,LV,DEN,J.Bech,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,,,,,
2025,10,LV,DEN,K.Pickett,1.0,0.0,0.0,0.0,0.0,0.0,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2025,10,LV,DEN,M.Mayer,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,4.0,3.0,22.0,0.0,9.0,0.0,0.0,5.2,2.2,,,,,,
2025,10,LV,DEN,R.Mostert,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,4.0,0.0,0.0,0.0,1.0,1.0,11.0,0.0,-4.0,0.0,0.0,2.5,1.5,,,,,,
2025,10,LV,DEN,T.Lockett,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,6.0,5.0,44.0,0.0,26.0,0.0,0.0,9.4,4.4,,,,,,
2025,10,LV,DEN,T.Tucker,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,7.0,0.0,0.0,0.0,3.0,2.0,28.0,0.0,28.0,0.0,0.0,5.5,3.5,,,,,,
2025,10,MIA,BUF,A.Ingold,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,,,,,,
2025,10,MIA,BUF,D.Achane,0.0,0.0,0.0,0.0,0.0,0.0,,22.0,174.0,2.0,0.0,0.0,6.0,6.0,51.0,0.0,-6.0,0.0,0.0,40.5,34.5,,,,,,
2025,10,MIA,BUF,G.Dulcich,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,4.0,1.0,22.0,0.0,0.0,0.0,0.0,3.2,2.2,,,,,,
2025,10,MIA,BUF,J.Waddle,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,7.0,5.0,84.0,1.0,162.0,0.0,0.0,19.4,14.4,,,,,,
2025,10,MIA,BUF,J.Wright,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,,,,,,
2025,10,MIA,BUF,M.Washington,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,4.0,0.0,0.0,0.0,3.0,2.0,9.0,1.0,25.0,0.0,0.0,9.3,7.3,,,,,,
2025,10,MIA,BUF,N.Westbrook-Ikhine,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,7.0,0.0,0.0,1.7,0.7,,,,,,
2025,10,MIA,BUF,O.Gordon,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,-0.3,,,,,,
2025,10,MIA,BUF,T.Tagovailoa,21.0,15.0,173.0,2.0,2.0,0.0,QB,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.82,12.82,,,,,,
2025,10,MIN,BAL,A.Jones,0.0,0.0,0.0,0.0,0.0,0.0,,9.0,47.0,1.0,0.0,0.0,6.0,3.0,22.0,0.0,1.0,0.0,0.0,15.9,12.9,,,,,,
2025,10,MIN,BAL,A.Thielen,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,2.0,16.0,0.0,11.0,0.0,0.0,3.6,1.6,,,,,,
2025,10,MIN,BAL,J.Addison,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,11.0,3.0,35.0,0.0,122.0,0.0,0.0,6.5,3.5,,,,,,
2025,10,MIN,BAL,J.Jefferson,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,13.0,4.0,37.0,0.0,214.0,0.0,0.0,7.7,3.7,,,,,,
2025,10,MIN,BAL,J.Mason,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,25.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,-4.0,0.0,0.0,4.1,3.1,,,,,,
2025,10,MIN,BAL,J.McCarthy,44.0,20.0,248.0,1.0,2.0,1.0,QB,5.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.72,16.72,,,,,,
2025,10,MIN,BAL,J.Nailor,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,6.0,5.0,124.0,1.0,103.0,0.0,0.0,23.4,18.4,,,,,,
2025,10,MIN,BAL,T.Hockenson,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,0.0,8.0,0.0,0.0,2.8,0.8,,,,,,
2025,10,NE,TB,A.Hooper,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,,,,,,
2025,10,NE,TB,D.Douglas,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,2.0,2.0,34.0,0.0,5.0,0.0,0.0,5.4,3.4,,,,,,
2025,10,NE,TB,D.Johnson,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,,,,,,
2025,10,NE,TB,D.Maye,32.0,16.0,270.0,2.0,1.0,1.0,QB,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,19.1,,,,,,
2025,10,NE,TB,H.Henry,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,4.0,1.0,9.0,0.0,38.0,0.0,0.0,1.9,0.9,,,,,,
2025,10,NE,TB,J.Westover,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,
2025,10,NE,TB,K.Williams,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,1.0,72.0,1.0,57.0,0.0,0.0,14.2,13.2,,,,,,
2025,10,NE,TB,M.Hollins,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,6.0,106.0,0.0,149.0,0.0,0.0,16.6,10.6,,,,,,
2025,10,NE,TB,S.Diggs,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,8.0,5.0,46.0,1.0,80.0,0.0,0.0,15.6,10.6,,,,,,
2025,10,NE,TB,T.Henderson,0.0,0.0,0.0,0.0,0.0,0.0,,14.0,147.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,-5.0,0.0,0.0,28.0,27.0,,,,,,
2025,10,NE,TB,T.Jennings,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,,,,,,
2025,10,NO,CAR,A.Kamara,0.0,0.0,0.0,0.0,0.0,0.0,,22.0,83.0,0.0,0.0,0.0,3.0,3.0,32.0,0.0,-2.0,0.0,0.0,14.5,11.5,,,,,,
2025,10,NO,CAR,C.Olave,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,8.0,5.0,104.0,1.0,141.0,0.0,0.0,21.4,16.4,,,,,,
2025,10,NO,CAR,D.Neal,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,22.0,0.0,0.0,0.0,3.0,3.0,9.0,0.0,-2.0,0.0,0.0,6.1,3.1,,,,,,
2025,10,NO,CAR,D.Vele,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,1.0,15.0,0.0,68.0,0.0,0.0,2.5,1.5,,,,,,
2025,10,NO,CAR,F.Moreau,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,2.0,16.0,0.0,10.0,0.0,0.0,3.6,1.6,,,,,,
2025,10,NO,CAR,J.Johnson,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,4.0,4.0,92.0,1.0,42.0,0.0,0.0,19.2,15.2,,,,,,
2025,10,NO,CAR,T.Hill,1.0,0.0,0.0,0.0,0.0,0.0,QB,7.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,,,,,,
2025,10,NO,CAR,T.Shough,29.0,19.0,282.0,2.0,0.0,2.0,QB,4.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.98,18.98,,,,,,
2025,10,NO,CAR,Z.Mitchell-Paden,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0,0.0,9.0,0.0,0.0,2.4,1.4,,,,,,
2025,10,NYG,CHI,D.Bellinger,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,1.0,8.0,0.0,20.0,0.0,0.0,1.8,0.8,,,,,,
2025,10,NYG,CHI,D.Singletary,0.0,0.0,0.0,0.0,0.0,0.0,,8.0,20.0,0.0,0.0,0.0,3.0,3.0,53.0,0.0,-3.0,0.0,0.0,10.3,7.3,,,,,,
2025,10,NYG,CHI,D.Slayton,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,4.0,4.0,89.0,0.0,73.0,0.0,0.0,12.9,8.9,,,,,,
2025,10,NYG,CHI,G.Olszewski,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,,,,,,
2025,10,NYG,CHI,J.Dart,31.0,19.0,242.0,0.0,0.0,2.0,QB,6.0,66.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.28,28.28,,,,,,
2025,10,NYG,CHI,R.Wilson,9.0,3.0,45.0,0.0,0.0,2.0,QB,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,,,,,,
2025,10,NYG,CHI,T.Johnson,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,8.0,7.0,75.0,0.0,72.0,0.0,0.0,14.5,7.5,,,,,,
2025,10,NYG,CHI,T.Tracy,0.0,0.0,0.0,0.0,0.0,0.0,,14.0,71.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,8.1,7.1,,,,,,
2025,10,NYG,CHI,W.Robinson,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,11.0,6.0,62.0,0.0,62.0,0.0,0.0,12.2,6.2,,,,,,
2025,10,NYJ,CLE,A.Smith,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,,,,,,
2025,10,NYJ,CLE,B.Hall,0.0,0.0,0.0,0.0,0.0,0.0,,21.0,83.0,0.0,0.0,0.0,1.0,1.0,42.0,1.0,-5.0,0.0,0.0,19.5,18.5,,,,,,
2025,10,NYJ,CLE,G.Wilson,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,,,,,,
2025,10,NYJ,CLE,I.Davis,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,10.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-8.0,0.0,0.0,2.1,1.1,,,,,,
2025,10,NYJ,CLE,I.Williams,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,-4.0,0.0,0.0,1.4,0.4,,,,,,
2025,10,NYJ,CLE,J.Fields,14.0,6.0,54.0,1.0,1.0,3.0,QB,7.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.96,7.96,,,,,,
2025,10,NYJ,CLE,J.Metchie,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,-7.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,0.6,-0.4,,,,,,
2025,10,NYJ,CLE,J.Ruckert,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-3.0,0.0,0.0,1.0,0.0,,,,,,
2025,10,NYJ,CLE,M.Taylor,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,9.0,0.0,0.0,1.4,0.4,,,,,,
2025,10,NYJ,CLE,T.Johnson,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,,,,,,
2025,10,PHI,GB,A.Brown,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,2.0,13.0,0.0,39.0,0.0,0.0,3.3,1.3,,,,,,
2025,10,PHI,GB,D.Goedert,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,6.0,4.0,43.0,0.0,54.0,0.0,0.0,8.3,4.3,,,,,,
2025,10,PHI,GB,D.Smith,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,7.0,4.0,69.0,1.0,88.0,0.0,0.0,16.9,12.9,,,,,,
2025,10,PHI,GB,G.Calcaterra,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,,,,,,
2025,10,PHI,GB,J.Dotson,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,
2025,10,PHI,GB,J.Hurts,26.0,15.0,183.0,1.0,0.0,0.0,QB,5.0,27.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.02,14.02,,,,,,
2025,10,PHI,GB,S.Barkley,0.0,0.0,0.0,0.0,0.0,0.0,,22.0,60.0,0.0,0.0,0.0,3.0,3.0,41.0,0.0,-10.0,0.0,0.0,13.1,10.1,,,,,,
2025,10,PHI,GB,T.Bigsby,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,,,,,,
2025,10,PHI,GB,W.Shipley,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,17.0,0.0,0.0,0.0,2.0,2.0,17.0,0.0,1.0,0.0,0.0,5.4,3.4,,,,,,
2025,10,PIT,LAC,A.Rodgers,34.0,16.0,161.0,1.0,2.0,3.0,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.44,8.44,,,,,,
2025,10,PIT,LAC,C.Austin,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,7.0,2.0,14.0,0.0,83.0,0.0,0.0,3.4,1.4,,,,,,
2025,10,PIT,LAC,D.Metcalf,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,7.0,3.0,35.0,0.0,118.0,0.0,0.0,6.5,3.5,,,,,,
2025,10,PIT,LAC,D.Washington,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0,0.0,13.0,0.0,0.0,2.5,1.5,,,,,,
2025,10,PIT,LAC,J.Smith,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,21.0,0.0,0.0,1.4,0.4,,,,,,
2025,10,PIT,LAC,J.Warren,0.0,0.0,0.0,0.0,0.0,0.0,,14.0,70.0,0.0,0.0,0.0,2.0,2.0,21.0,0.0,-15.0,0.0,0.0,11.1,9.1,,,,,,
2025,10,PIT,LAC,K.Gainwell,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,10.0,0.0,0.0,2.4,0.4,,,,,,
